"id","interval","wake","nrem","rem","ts","tsnrem","tsrem","tsw","nbwake","dbwake","nbnrem","dbnrem","nbrem","dbrem","nbts","dbts","narous","nshifts","latnrem","latrem","onsetrem","cyclrem","b1","b2","b3","b4","b5","b1rpn","b2rpr","b3rpr"
"9432","dk5.1",52,36.5,1.66666666666667,38.1666666666667,95.6331877729258,4.36681222707424,NA,8,6.39583333333333,13,2.80769230769231,2,0.833333333333333,13,17.6153846153846,5,27,0,16.8333333333333,3,51.1666666666667,356.098255083179,408.748576709797,186.986430683919,81.8524528650647,15.4740720887246,0.341284261467602,0.415770973184345,0.313876660804581
"9432","dk5.2",70.8333333333333,17.6666666666667,1.66666666666667,19.3333333333333,91.3793103448276,8.62068965517241,NA,6,11.6666666666667,11,1.60606060606061,1,1.66666666666667,11,10.5454545454545,5,22,0,11.8333333333333,1.33333333333333,NA,279.120303142329,334.37787245841,156.139138632163,64.0213345656192,12.9439482439926,0.316230931573354,0.429435346825274,0.200064730418662
"9433","flp.1",352.833333333333,444.833333333333,42.3333333333333,487.166666666667,91.3102976394116,8.68970236058844,NA,57,6.07602339181286,95,4.68070175438597,34,1.22058823529412,95,30.7578947368421,39,231,33.1666666666667,61.5,5.80882352941176,21.9090909090909,236.583591549296,225.303225550486,101.140979964293,41.9291333068836,8.35309541757588,0.388142243401035,0.445503835276377,0.217387566783703
"9433","flp.2",389,414.166666666667,37,451.166666666667,91.7990395271518,8.20096047284817,NA,59,6.46892655367232,101,4.0973597359736,32,1.13541666666667,101,26.7821782178218,44,241,33.8333333333333,52,4.28125,24.2365591397849,218.694871454077,214.400409640944,97.6655203332672,40.8759664749058,8.10038920849038,0.385173569297461,0.455430186830214,0.208634416593759
"9433","fdp.1",262.333333333333,309.333333333333,28.5,337.833333333333,91.5638875185002,8.43611248149975,NA,50,5.16,74,4.17567567567568,21,1.32539682539683,74,27.3648648648649,26,176,0,39.6666666666667,4.73809523809524,24.025,214.1876087198,221.397708414329,100.774999166898,42.8337931130242,8.51874340460983,0.359185238856186,0.450208465097266,0.204323770441696
"9433","fdp.2",237.833333333333,333.666666666667,28.6666666666667,362.333333333333,92.0883164673413,7.9116835326587,NA,51,4.5359477124183,90,3.70740740740741,30,0.95,90,24.1555555555556,39,210,0,16.1666666666667,4.67222222222222,19.0402298850575,204.638551791169,216.294037767287,96.9529302971397,42.4904559844488,8.34591696750902,0.352290201242528,0.441041403298974,0.221153287826685
"9433","fld.1",615.166666666667,754,70.8333333333333,824.833333333333,91.4124065467771,8.58759345322287,0.253571538800705,107,5.64797507788162,168,4.48511904761905,55,1.26060606060606,168,29.4404761904762,65,407,33.1666666666667,61.5,5.4,23.1049382716049,227.239427612545,223.667815414883,100.980306214558,42.3012712648999,8.42165466959843,0.376507464286102,0.447476705859299,0.211909308028893
"9433","fld.2",626.833333333333,747.666666666667,65.6666666666667,813.333333333333,91.9262295081967,8.07377049180328,0.212901730599647,110,5.57272727272727,191,3.91361256544503,62,1.04569892473118,191,25.5445026178010,83,451,33.8333333333333,52,4.47043010752688,21.6393442622951,212.845222427960,215.198309223469,97.3721531072792,41.5499305635922,8.20281992824905,0.371135838298787,0.449012563717087,0.214218029496145
"9433","li1.1",34.6666666666667,25.3333333333333,0,25.3333333333333,100,0,NA,4,8.625,5,5.06666666666667,0,NA,5,30.4,1,10,33.1666666666667,NA,NA,NA,293.567132963989,255.930229916898,117.062512465374,45.0233351800554,8.87041828254848,0.416689784946589,NA,NA
"9433","li1.2",35.6666666666667,22.3333333333333,2.16666666666667,24.5,91.156462585034,8.84353741496598,NA,5,7.1,5,4.46666666666667,2,1.08333333333333,5,29.4,1,12,33.8333333333333,52,3.66666666666667,5.5,229.704988919668,235.077407202216,107.444734072022,43.2687950138504,8.7427728531856,0.392395306261334,0.390304545758138,0.216422068091029
